id,sender_id,receiver_id,text,is_read,timestamp
a03de33c-e215-4e49-b9b0-44d409c31d12,CommonAgent4569,ScienceThird8858,Hi,FALSE,2024-05-17T00:00:00
c0544058-8809-4544-9f04-d9878bd93ac7,ScienceThird8858,LadyGaga,Hello,FALSE,2024-09-30T00:00:00
11a8f523-dc55-400f-bb00-19f1d1b42a8e,LadyGaga,ScienceThird8858,Hi,FALSE,2024-09-24T00:00:00
fe07ccc6-d1a1-4a5d-86fe-33fa2bf53dc5,DevelopNor9370,PointHope7078,Hello,FALSE,2024-10-29T00:00:00
ce34c9d4-3f12-44ba-8f97-35deaf8c06ba,PointHope7078,DevelopNor9370,Hi,FALSE,2024-05-25T00:00:00
dd0ae023-b0ce-4341-a0ff-67dc33eac5f3,DevelopNor9370,LadyGaga,Hello,FALSE,2024-08-26T00:00:00
da9b58f8-fc97-4d4a-99fc-55bfbfd9be16,LadyGaga,DevelopNor9370,Hi,FALSE,2024-06-26T00:00:00
442bda97-917f-46ec-9729-96c9a0f930d4,ThosePeople7140,TaxStudent4409,Hello,FALSE,2024-08-15T00:00:00
11e81600-2b0f-44b0-ac71-22189bb45b3a,TaxStudent4409,ThosePeople7140,Hi,FALSE,2024-06-04T00:00:00
07dee27f-9c33-40ea-89dd-1dcce59c46ea,ThosePeople7140,LadyGaga,Hello,FALSE,2024-08-14T00:00:00
fbe76166-9042-4c74-991b-906233a63089,LadyGaga,ThosePeople7140,Hi,FALSE,2024-09-21T00:00:00
0b4431de-f480-4f42-9043-87945b1a902e,WantWell7084,FactBring6566,Hello,FALSE,2024-05-04T00:00:00
8754e194-247c-49fc-9b33-7e81d9264d62,FactBring6566,WantWell7084,Hi,FALSE,2024-06-09T00:00:00
59af32fb-0e15-46c7-99e4-50c414145eaa,WantWell7084,LadyGaga,Hello,FALSE,2024-10-09T00:00:00
c72e2f5f-6d84-49a8-b55c-2b2f3e5434c3,LadyGaga,WantWell7084,Hi,FALSE,2024-06-03T00:00:00
d2cc056b-c693-4acf-9213-35ff88aeab18,AppearCharacter4007,SeeUnderstand6224,Hello,FALSE,2024-09-03T00:00:00
244db4c1-d52f-450f-8337-c1dd333f8c4d,SeeUnderstand6224,AppearCharacter4007,Hi,FALSE,2024-08-18T00:00:00
adfeb28f-2b3f-4418-8350-796687203cb5,AppearCharacter4007,LadyGaga,Hello,FALSE,2024-06-23T00:00:00
98dbd455-229e-45f9-8c3d-52804c888a90,LadyGaga,AppearCharacter4007,Hi,FALSE,2024-04-29T00:00:00
9f1cc7b8-34a8-4f8e-8031-27dd036a9acc,FinallyFigure3526,HighFloor7257,Hello,FALSE,2024-09-27T00:00:00
96431e3b-1ae8-4be3-84b1-6d293cff5959,HighFloor7257,FinallyFigure3526,Hi,FALSE,2024-08-30T00:00:00
c1a4a7f3-0f4b-4b6c-a2a6-5dae50870836,FinallyFigure3526,LadyGaga,Hello,FALSE,2024-10-07T00:00:00
67152fd4-3a2f-4f3c-9ceb-41f07292030e,LadyGaga,FinallyFigure3526,Hi,FALSE,2024-07-20T00:00:00
f2360ad2-87d4-4c2a-89d6-ee219136f1d8,RealBill5348,FoodOr1819,Hello,FALSE,2024-10-16T00:00:00
f5c45528-3eb9-4961-87a1-6ed3d8df67f1,FoodOr1819,RealBill5348,Hi,FALSE,2024-09-06T00:00:00
858369e6-ea99-45db-9b3b-2ed3c05743ba,RealBill5348,LadyGaga,Hello,FALSE,2024-07-16T00:00:00
4e61a6b0-a5ce-4697-a444-aed7d683f1ea,LadyGaga,RealBill5348,Hi,FALSE,2024-05-13T00:00:00
baabcb40-935e-4606-bc8d-2903e9d70c30,DropFirm2599,ContinueAddress4891,Hello,FALSE,2024-06-30T00:00:00
366eb6e2-34b4-4270-94bc-9fd1ba300540,ContinueAddress4891,DropFirm2599,Hi,FALSE,2024-06-01T00:00:00
6abb59e0-abbd-477b-8ff1-23f72e88ca00,DropFirm2599,LadyGaga,Hello,FALSE,2024-09-21T00:00:00
bebd503c-8885-49b4-ac26-04c655588325,LadyGaga,DropFirm2599,Hi,FALSE,2024-04-27T00:00:00
8e659db8-a139-4b4e-aae9-0b45f68a8f8d,AskSecurity8801,FigureTask6984,Hello,FALSE,2024-08-12T00:00:00
254f6290-6475-4639-aad6-c5234f0a4ae6,FigureTask6984,AskSecurity8801,Hi,FALSE,2024-10-27T00:00:00
c2a5a571-7b48-4176-8ffc-2bd1c1e211ba,AskSecurity8801,LadyGaga,Hello,FALSE,2024-05-28T00:00:00
3d1bf20d-0b13-48de-b6b2-42c0d79b2c82,LadyGaga,AskSecurity8801,Hi,FALSE,2024-06-15T00:00:00
8c3b8633-e61a-40c3-a8d1-6d28c153411c,ReligiousWill9211,StudentSimply3897,Hello,FALSE,2024-07-14T00:00:00
47e024a0-7607-44b8-a0f1-c065be8232e6,StudentSimply3897,ReligiousWill9211,Hi,FALSE,2024-07-01T00:00:00
16f96823-e7f9-4c78-aaba-1740b4f551ae,ReligiousWill9211,LadyGaga,Hello,FALSE,2024-07-10T00:00:00
c61f8122-f4a6-455f-8bea-ec91e5f94623,LadyGaga,ReligiousWill9211,Hi,FALSE,2024-08-23T00:00:00
b5943e9e-aac6-486d-945b-3f387105f9c2,PlayForm5444,LosePoint2202,Hello,FALSE,2024-06-26T00:00:00
be953184-e437-4cf2-aee0-76f3f6d23c7c,LosePoint2202,PlayForm5444,Hi,FALSE,2024-05-05T00:00:00
0eb8f494-f3ad-482f-8a95-00e9903ff778,PlayForm5444,LadyGaga,Hello,FALSE,2024-05-23T00:00:00
8614d5a2-96a7-4d57-80bc-dd0d42099691,LadyGaga,PlayForm5444,Hi,FALSE,2024-09-27T00:00:00
9cb42405-6e48-42ae-a761-66c4d4d62cdf,TowardGeneration8059,DecadeSong3027,Hello,FALSE,2024-09-29T00:00:00
2b90e47c-5204-45d8-8653-9dc1c2752e27,DecadeSong3027,TowardGeneration8059,Hi,FALSE,2024-09-02T00:00:00
ede01113-082d-4be7-b0ac-529fd1c9d22f,TowardGeneration8059,LadyGaga,Hello,FALSE,2024-09-08T00:00:00
fd563480-5008-4966-9d4b-b1c6bf1b017c,LadyGaga,TowardGeneration8059,Hi,FALSE,2024-08-21T00:00:00
d62c8b3d-e3bf-467e-9c45-8caa3b24525a,AttackMeasure6324,HimselfSea5511,Hello,FALSE,2024-05-28T00:00:00
ddc26aee-07c4-4ec6-a733-aee5f6a76a7e,HimselfSea5511,AttackMeasure6324,Hi,FALSE,2024-08-26T00:00:00
af0ee449-18ee-4000-9f76-07e2a12d3a04,AttackMeasure6324,LadyGaga,Hello,FALSE,2024-05-24T00:00:00
e177e823-4d77-4390-9484-c97b576e2c1b,LadyGaga,AttackMeasure6324,Hi,FALSE,2024-08-13T00:00:00
cf194b41-c790-43f9-9f01-57a28a0d4d34,EducationBed4179,EconomyAbove4217,Hello,FALSE,2024-05-05T00:00:00
8e643fdf-c178-4a2a-b832-20ea3ee45fde,EconomyAbove4217,EducationBed4179,Hi,FALSE,2024-04-29T00:00:00
fea8cf71-111b-4965-a67e-60c9fa17e2bd,EducationBed4179,LadyGaga,Hello,FALSE,2024-05-30T00:00:00
29a3d07b-5c9b-4d3d-a453-422d4c487616,LadyGaga,EducationBed4179,Hi,FALSE,2024-08-30T00:00:00
0569b0f0-7f6c-4da7-9adc-18990513c7da,MarriageSeries7490,ProcessAdmit8842,Hello,FALSE,2024-08-25T00:00:00
f55263f1-ce82-433d-9fef-d6fb50892ad1,ProcessAdmit8842,MarriageSeries7490,Hi,FALSE,2024-10-18T00:00:00
eb943ea6-1b7b-400d-8676-444701339e3f,MarriageSeries7490,LadyGaga,Hello,FALSE,2024-05-18T00:00:00
73475630-b26d-45af-a9d4-764ee7ba9b36,LadyGaga,MarriageSeries7490,Hi,FALSE,2024-10-02T00:00:00
c109d5ee-64cb-4e0e-9e7d-35a4b420d5b0,ClassKnow7065,SkinCampaign5678,Hello,FALSE,2024-08-20T00:00:00
1da90600-1ab2-48dd-b06d-3e5364f55dc7,SkinCampaign5678,ClassKnow7065,Hi,FALSE,2024-07-08T00:00:00
ee248989-8c56-48bd-bdbe-46264c3263b0,ClassKnow7065,LadyGaga,Hello,FALSE,2024-08-20T00:00:00
c2c3a5a7-e699-4c3e-ab31-7488e2876c8a,LadyGaga,ClassKnow7065,Hi,FALSE,2024-09-16T00:00:00
16a17841-2a11-4881-b9b0-cfe5f751a782,SurfaceDebate6811,RoleTelevision9216,Hello,FALSE,2024-10-03T00:00:00
59903efa-e61f-45af-9a32-cd6b78d67120,RoleTelevision9216,SurfaceDebate6811,Hi,FALSE,2024-07-19T00:00:00
d8fc0e92-3d73-4a0e-983b-cac32c9b3a21,SurfaceDebate6811,LadyGaga,Hello,FALSE,2024-10-26T00:00:00
76ddfe71-510a-46e6-8f29-368903b79750,LadyGaga,SurfaceDebate6811,Hi,FALSE,2024-04-29T00:00:00
d8a53f8b-3f7b-41f0-b0d7-db7370270c30,MoneyUnderstand7218,RedCharacter8853,Hello,FALSE,2024-08-01T00:00:00
3d80afea-9eb7-4ac0-b581-cd1f1f9b8eb3,RedCharacter8853,MoneyUnderstand7218,Hi,FALSE,2024-08-19T00:00:00
b18797d3-49f9-4f5a-86b5-db3507c2098f,MoneyUnderstand7218,LadyGaga,Hello,FALSE,2024-04-29T00:00:00
8e994e53-094e-4f0e-b77e-f7e86b962d6c,LadyGaga,MoneyUnderstand7218,Hi,FALSE,2024-06-28T00:00:00
ada259c2-3dc0-446b-9c45-dd7f8647fb4c,JobReveal2588,NationFly9519,Hello,FALSE,2024-08-27T00:00:00
ab589f62-529b-43b8-95a8-15ce0643f7e2,NationFly9519,JobReveal2588,Hi,FALSE,2024-10-05T00:00:00
00da7bd9-a4e2-490f-b61d-4c163aec88f5,JobReveal2588,LadyGaga,Hello,FALSE,2024-06-20T00:00:00
113b7bae-322d-4b86-b0e7-b3e162fdfb84,LadyGaga,JobReveal2588,Hi,FALSE,2024-05-22T00:00:00
f6963a02-0484-4586-b4f9-24380b3752ac,PaintingThreat6599,PickBlood1613,Hello,FALSE,2024-09-06T00:00:00
2fcc0f99-2d08-4e04-840b-45cfc6b60c29,PickBlood1613,PaintingThreat6599,Hi,FALSE,2024-09-19T00:00:00
9870e7fd-fc8c-4c41-831a-79f315be0c3a,PaintingThreat6599,LadyGaga,Hello,FALSE,2024-09-17T00:00:00
4f1fb225-164b-4c8d-8b82-61ab1ad02427,LadyGaga,PaintingThreat6599,Hi,FALSE,2024-09-03T00:00:00
870066a0-9943-462b-8f55-ab58f6631438,LineSit8875,ProvideQuite9504,Hello,FALSE,2024-10-19T00:00:00
642b5c9b-3a6a-4b68-8a67-de9c5217f4fd,ProvideQuite9504,LineSit8875,Hi,FALSE,2024-04-26T00:00:00
fc1fc7b3-11a0-46bb-9663-91dd787362a5,LineSit8875,LadyGaga,Hello,FALSE,2024-09-23T00:00:00
db89d9c7-3aca-4e54-87d6-9b9665799665,LadyGaga,LineSit8875,Hi,FALSE,2024-08-28T00:00:00
399c52f7-ba49-4f30-9694-4e264151bd99,HopeSummer3083,RichJust6232,Hello,FALSE,2024-07-27T00:00:00
1a7d7c72-e88f-4c12-985c-66e5dd597978,RichJust6232,HopeSummer3083,Hi,FALSE,2024-10-23T00:00:00
4ecbd48f-d4ea-4142-a7ba-8b89a7f62b09,HopeSummer3083,LadyGaga,Hello,FALSE,2024-06-08T00:00:00
426aaacd-bb12-4015-a4fb-4e1649c5dc3c,LadyGaga,HopeSummer3083,Hi,FALSE,2024-08-13T00:00:00
dfb4af4a-5a6c-4d3d-8d0c-0031a4af188c,LosePoint2202,ParentWin8844,Hello,FALSE,2024-09-08T00:00:00
b9aad54d-4663-4444-9c61-85df74aaac3f,ParentWin8844,LosePoint2202,Hi,FALSE,2024-06-17T00:00:00
fa8857dc-2743-43be-ad03-ee7b393c3f06,LosePoint2202,LadyGaga,Hello,FALSE,2024-05-27T00:00:00
d253793a-0b31-4995-8ab8-44fe1ac20146,LadyGaga,LosePoint2202,Hi,FALSE,2024-05-01T00:00:00
cb031067-fb5c-4adb-aa55-5234d36cd55a,SupportChoice7731,SafeTravel5450,Hello,FALSE,2024-10-20T00:00:00
be768d2b-0a3f-4084-8651-f769e1f01105,SafeTravel5450,SupportChoice7731,Hi,FALSE,2024-06-01T00:00:00
662ba142-01f7-4c8a-b12a-0bc6592ac18f,SupportChoice7731,LadyGaga,Hello,FALSE,2024-08-24T00:00:00
2da855ed-89ab-46db-8a89-6556cc2e7b49,LadyGaga,SupportChoice7731,Hi,FALSE,2024-07-20T00:00:00
0f33a12a-48ba-41e4-8eed-031a0d8729bc,GlassAmount3233,ThemMiss8353,Hello,FALSE,2024-08-31T00:00:00
909e5c16-6535-4a50-a717-b04c7e0dd694,ThemMiss8353,GlassAmount3233,Hi,FALSE,2024-09-10T00:00:00
e8e70537-2a76-4608-9087-945ec6d440fc,GlassAmount3233,LadyGaga,Hello,FALSE,2024-07-25T00:00:00
e6741271-eba8-4126-9837-63a381fb9594,LadyGaga,GlassAmount3233,Hi,FALSE,2024-05-11T00:00:00
1d7d1ada-ee4b-43ec-aefd-e222b67252b0,HappenParty2599,SmallPlace4010,Hello,FALSE,2024-10-01T00:00:00
aa7afdbd-e240-49de-8d4a-2f322fbb90e9,SmallPlace4010,HappenParty2599,Hi,FALSE,2024-07-25T00:00:00
6b87214e-f2a2-4f82-a69c-7c651a5221b4,HappenParty2599,LadyGaga,Hello,FALSE,2024-10-10T00:00:00
c8119be7-fe63-4fc0-98e3-f7175b1e8fc2,LadyGaga,HappenParty2599,Hi,FALSE,2024-07-04T00:00:00
1452d1f5-fd32-4c22-97ab-821813eb6a0b,OnlyRock7537,BetweenSport9985,Hello,FALSE,2024-05-27T00:00:00
7d50eed2-c157-4551-8b11-bd3cf3ec3bf9,BetweenSport9985,OnlyRock7537,Hi,FALSE,2024-09-11T00:00:00
7521f795-3e05-41dc-a3b1-ba4af27b2413,OnlyRock7537,LadyGaga,Hello,FALSE,2024-06-08T00:00:00
e3ea765c-d85d-479e-9f5e-4d417ebb9674,LadyGaga,OnlyRock7537,Hi,FALSE,2024-07-18T00:00:00
c9b7fcc9-cd30-4bf1-94cd-1f8cbde93848,PracticeHospital1654,SuchCommon7181,Hello,FALSE,2024-07-20T00:00:00
d337f4de-fae1-43b4-a2ec-ebebcd8aca5b,SuchCommon7181,PracticeHospital1654,Hi,FALSE,2024-07-02T00:00:00
00219f91-50d3-4ef7-b778-b86259c127b0,PracticeHospital1654,LadyGaga,Hello,FALSE,2024-08-05T00:00:00
4b1c674d-d2d8-400b-b820-f8b385ed2a07,LadyGaga,PracticeHospital1654,Hi,FALSE,2024-08-18T00:00:00
0c9ee7e8-254b-4b51-837f-a659c9c1f56c,ConditionCulture2382,WarCertain9327,Hello,FALSE,2024-05-04T00:00:00
